Job_Title,Experience,Work_Mode,Year,Salary,Company_Size
Data Analyst,Senior-level,On-site,2023,155000,Medium
Data Analyst,Senior-level,On-site,2023,280000,Medium
Data Analyst,Senior-level,On-site,2023,200000,Medium
Data Scientist,Senior-level,On-site,2023,290000,Medium
Data Scientist,Senior-level,On-site,2023,173200,Medium
Data Scientist,Senior-level,Remote,2023,204000,Medium
ML Engineer,Senior-level,On-site,2023,287500,Medium
ML Engineer,Senior-level,On-site,2023,212500,Medium
ML Engineer,Senior-level,On-site,2023,190027,Medium
ML Engineer,Senior-level,On-site,2023,152022,Medium
ML Engineer,Senior-level,Remote,2023,198000,Medium
ML Engineer,Senior-level,Remote,2023,132000,Medium
ML Engineer,Senior-level,On-site,2023,170700,Medium
ML Engineer,Senior-level,On-site,2023,113900,Medium
Data Engineer,Senior-level,On-site,2023,185000,Large
Data Engineer,Senior-level,On-site,2023,81000,Large
Data Scientist,Senior-level,On-site,2023,123000,Medium
Data Analyst,Mid-level,Remote,2023,53000,Medium
Data Analyst,Mid-level,Remote,2023,48000,Medium
Data Scientist,Mid-level,On-site,2023,125000,Medium
Data Engineer,Senior-level,On-site,2023,190000,Medium
Data Engineer,Mid-level,Remote,2023,115000,Medium
Data Analyst,Senior-level,On-site,2023,185000,Medium
Data Analyst,Senior-level,On-site,2023,160000,Medium
Data Engineer,Senior-level,On-site,2023,50000,Medium
Data Engineer,Entry-level,On-site,2023,130916,Medium
Data Engineer,Entry-level,On-site,2023,120000,Medium
Data Scientist,Senior-level,On-site,2023,316000,Medium
Data Scientist,Senior-level,On-site,2023,202000,Medium
Data Scientist,Senior-level,Remote,2023,189750,Medium
Data Scientist,Senior-level,Remote,2023,119213,Medium
ML Engineer,Senior-level,Remote,2023,250944,Medium
ML Engineer,Senior-level,Remote,2023,205318,Medium
Data Engineer,Senior-level,On-site,2023,125000,Medium
Data Scientist,Senior-level,On-site,2023,135000,Medium
Data Scientist,Senior-level,On-site,2023,114000,Medium
Data Scientist,Senior-level,Remote,2023,218213,Medium
Data Scientist,Senior-level,Remote,2023,178538,Medium
ML Engineer,Senior-level,On-site,2023,258800,Medium
ML Engineer,Senior-level,On-site,2023,199200,Medium
Data Scientist,Senior-level,Remote,2023,215625,Medium
Data Scientist,Senior-level,Remote,2023,159375,Medium
Data Engineer,Senior-level,On-site,2023,282000,Medium
Data Engineer,Senior-level,On-site,2023,208000,Medium
Data Analyst,Senior-level,Remote,2023,93919,Medium
Data Analyst,Senior-level,Remote,2023,51962,Medium
ML Engineer,Senior-level,On-site,2023,159350,Medium
ML Engineer,Senior-level,On-site,2023,130100,Medium
Data Scientist,Senior-level,Remote,2023,262000,Medium
Data Scientist,Senior-level,Remote,2023,245000,Medium
ML Engineer,Senior-level,Remote,2023,264400,Medium
ML Engineer,Senior-level,Remote,2023,176300,Medium
ML Engineer,Entry-level,On-site,2023,76000,Large
Data Scientist,Senior-level,Remote,2023,210000,Medium
Data Engineer,Senior-level,On-site,2023,210000,Medium
Data Scientist,Senior-level,Remote,2023,169500,Medium
Data Scientist,Senior-level,Remote,2023,138000,Medium
Data Scientist,Senior-level,On-site,2023,138900,Medium
Data Scientist,Mid-level,On-site,2023,260600,Medium
Data Scientist,Senior-level,Remote,2023,214872,Medium
Data Scientist,Senior-level,Remote,2023,186846,Medium
Data Analyst,Mid-level,On-site,2023,95000,Medium
Data Analyst,Mid-level,On-site,2023,70600,Medium
Data Analyst,Mid-level,Remote,2023,149500,Medium
Data Analyst,Mid-level,Remote,2023,127075,Medium
Data Engineer,Senior-level,Remote,2023,162000,Medium
Data Engineer,Senior-level,Remote,2023,111000,Medium
Data Analyst,Senior-level,On-site,2023,80000,Medium
Data Analyst,Senior-level,On-site,2023,70000,Medium
Data Engineer,Executive-level,On-site,2023,250000,Medium
Data Engineer,Executive-level,On-site,2023,225000,Medium
Data Engineer,Senior-level,On-site,2023,205000,Medium
ML Engineer,Senior-level,Remote,2023,297300,Medium
ML Engineer,Senior-level,Remote,2023,198200,Medium
ML Engineer,Senior-level,Remote,2023,156000,Medium
ML Engineer,Senior-level,Remote,2023,192000,Medium
ML Engineer,Senior-level,Remote,2023,164000,Medium
ML Engineer,Senior-level,Remote,2023,227700,Medium
ML Engineer,Senior-level,Remote,2023,154836,Medium
ML Engineer,Mid-level,On-site,2023,285000,Large
ML Engineer,Mid-level,On-site,2023,190000,Large
Data Engineer,Mid-level,On-site,2023,214300,Medium
Data Engineer,Mid-level,On-site,2023,108500,Medium
Data Scientist,Mid-level,Remote,2023,145000,Medium
Data Scientist,Mid-level,Remote,2023,115000,Medium
Data Scientist,Senior-level,On-site,2023,194500,Medium
Data Scientist,Senior-level,On-site,2023,110250,Medium
Data Scientist,Senior-level,On-site,2023,295000,Medium
Data Scientist,Senior-level,On-site,2023,177300,Medium
Data Engineer,Entry-level,On-site,2023,220000,Medium
Data Engineer,Entry-level,On-site,2023,187000,Medium
Data Analyst,Senior-level,On-site,2023,85000,Medium
Data Analyst,Senior-level,On-site,2023,79000,Medium
Data Engineer,Senior-level,On-site,2023,131000,Medium
Data Scientist,Senior-level,On-site,2023,107400,Medium
Data Scientist,Senior-level,On-site,2023,101500,Medium
Data Scientist,Senior-level,On-site,2023,164000,Medium
Data Scientist,Senior-level,On-site,2023,211000,Medium
ML Engineer,Senior-level,On-site,2023,276000,Medium
ML Engineer,Senior-level,On-site,2023,184000,Medium
Data Analyst,Mid-level,Remote,2023,115000,Medium
Data Analyst,Senior-level,On-site,2023,167000,Medium
Data Engineer,Senior-level,On-site,2023,144000,Medium
Data Engineer,Senior-level,On-site,2023,96000,Medium
Data Scientist,Senior-level,On-site,2023,161000,Medium
Data Scientist,Senior-level,On-site,2023,116300,Medium
Data Analyst,Senior-level,On-site,2023,140000,Medium
Data Analyst,Senior-level,On-site,2023,125000,Medium
ML Engineer,Senior-level,On-site,2023,225000,Medium
ML Engineer,Senior-level,On-site,2023,166000,Medium
Data Scientist,Senior-level,Remote,2023,151300,Medium
Data Scientist,Senior-level,Remote,2023,126100,Medium
ML Engineer,Senior-level,On-site,2023,190000,Medium
ML Engineer,Senior-level,On-site,2023,150000,Medium
Data Analyst,Executive-level,Remote,2023,180000,Medium
Data Analyst,Executive-level,Remote,2023,125000,Medium
Data Engineer,Senior-level,On-site,2023,124000,Medium
ML Engineer,Senior-level,On-site,2023,212800,Large
ML Engineer,Senior-level,On-site,2023,111600,Large
Data Engineer,Senior-level,On-site,2023,169000,Medium
Data Engineer,Senior-level,On-site,2023,91000,Medium
Data Analyst,Mid-level,On-site,2023,70900,Medium
Data Engineer,Executive-level,On-site,2023,174500,Medium
Data Engineer,Executive-level,On-site,2023,113000,Medium
Data Analyst,Senior-level,Remote,2023,80000,Medium
Data Engineer,Senior-level,Remote,2023,115000,Medium
Data Scientist,Senior-level,Remote,2023,202000,Medium
Data Analyst,Senior-level,On-site,2023,145500,Medium
Data Analyst,Senior-level,On-site,2023,108000,Medium
Data Engineer,Senior-level,Remote,2023,206000,Medium
Data Engineer,Senior-level,Remote,2023,175100,Medium
Data Analyst,Senior-level,Remote,2023,122500,Medium
Data Analyst,Senior-level,Remote,2023,82500,Medium
Data Analyst,Senior-level,On-site,2023,95000,Medium
Data Analyst,Mid-level,On-site,2023,130000,Medium
Data Engineer,Senior-level,On-site,2023,385000,Medium
Data Engineer,Senior-level,On-site,2023,245000,Medium
Data Engineer,Senior-level,On-site,2023,255000,Medium
Data Engineer,Senior-level,On-site,2023,202500,Medium
Data Engineer,Senior-level,On-site,2023,177500,Medium
Data Scientist,Senior-level,Remote,2023,240000,Medium
ML Engineer,Senior-level,On-site,2023,300000,Medium
ML Engineer,Senior-level,On-site,2023,150000,Medium
Data Engineer,Senior-level,On-site,2023,213600,Medium
Data Engineer,Senior-level,On-site,2023,103200,Medium
Data Scientist,Senior-level,Remote,2023,127500,Medium
Data Scientist,Mid-level,On-site,2023,250000,Medium
Data Analyst,Senior-level,Remote,2023,88000,Medium
ML Engineer,Senior-level,Remote,2023,158000,Medium
ML Engineer,Senior-level,Remote,2023,108000,Medium
Data Engineer,Senior-level,On-site,2023,310000,Medium
Data Engineer,Senior-level,On-site,2023,188600,Medium
Data Engineer,Senior-level,On-site,2023,111550,Medium
ML Engineer,Senior-level,On-site,2023,242921,Medium
ML Engineer,Senior-level,On-site,2023,170045,Medium
Data Scientist,Entry-level,On-site,2023,156450,Medium
Data Scientist,Entry-level,On-site,2023,119200,Medium
Data Scientist,Mid-level,On-site,2023,154800,Medium
Data Scientist,Mid-level,On-site,2023,76300,Medium
Data Scientist,Senior-level,On-site,2023,178600,Medium
Data Scientist,Senior-level,On-site,2023,88600,Medium
Data Scientist,Senior-level,Remote,2023,207345,Medium
Data Scientist,Senior-level,Remote,2023,180300,Medium
Data Scientist,Senior-level,Remote,2023,228045,Medium
Data Scientist,Senior-level,Remote,2023,198300,Medium
Data Engineer,Senior-level,Remote,2023,140000,Medium
Data Engineer,Mid-level,Remote,2023,120000,Medium
Data Analyst,Senior-level,On-site,2023,223602,Medium
Data Analyst,Senior-level,On-site,2023,143520,Medium
Data Engineer,Mid-level,Remote,2023,140000,Medium
Data Engineer,Senior-level,On-site,2023,154000,Medium
Data Engineer,Senior-level,On-site,2023,103000,Medium
Data Analyst,Senior-level,Remote,2023,90000,Medium
Data Scientist,Senior-level,On-site,2023,296100,Medium
Data Scientist,Senior-level,On-site,2023,144500,Medium
Data Analyst,Senior-level,On-site,2023,118600,Medium
Data Analyst,Senior-level,On-site,2023,96800,Medium
Data Scientist,Entry-level,Remote,2023,100000,Medium
Data Engineer,Senior-level,On-site,2023,165000,Medium
Data Engineer,Senior-level,On-site,2023,250000,Medium
Data Scientist,Senior-level,On-site,2023,139000,Medium
Data Analyst,Senior-level,On-site,2023,139600,Medium
Data Analyst,Senior-level,On-site,2023,85700,Medium
Data Engineer,Senior-level,On-site,2023,95000,Medium
ML Engineer,Senior-level,Remote,2023,330000,Medium
ML Engineer,Senior-level,Remote,2023,188000,Medium
Data Analyst,Senior-level,Remote,2023,106000,Medium
Data Engineer,Senior-level,On-site,2023,269100,Medium
Data Engineer,Senior-level,On-site,2023,131300,Medium
Data Scientist,Senior-level,Remote,2023,212800,Medium
Data Scientist,Senior-level,Remote,2023,111600,Medium
Data Scientist,Senior-level,On-site,2023,191765,Medium
Data Scientist,Senior-level,On-site,2023,134236,Medium
Data Scientist,Senior-level,On-site,2023,198800,Medium
Data Scientist,Senior-level,On-site,2023,90700,Medium
ML Engineer,Mid-level,On-site,2023,200000,Medium
Data Scientist,Senior-level,On-site,2023,109000,Medium
Data Scientist,Senior-level,On-site,2023,233300,Medium
Data Scientist,Senior-level,On-site,2023,155500,Medium
Data Analyst,Senior-level,Remote,2023,117500,Medium
Data Analyst,Senior-level,Remote,2023,86720,Medium
Data Analyst,Mid-level,On-site,2023,150000,Medium
Data Analyst,Executive-level,Remote,2023,90000,Medium
Data Analyst,Executive-level,Remote,2023,70000,Medium
Data Scientist,Senior-level,Remote,2023,212800,Large
Data Scientist,Senior-level,Remote,2023,111600,Large
ML Engineer,Senior-level,On-site,2023,208450,Medium
ML Engineer,Senior-level,On-site,2023,151600,Medium
Data Scientist,Senior-level,On-site,2023,324000,Medium
Data Scientist,Senior-level,On-site,2023,159000,Medium
Data Scientist,Mid-level,Remote,2023,155000,Medium
Data Scientist,Mid-level,Remote,2023,135000,Medium
Data Engineer,Senior-level,On-site,2023,223250,Medium
Data Engineer,Senior-level,On-site,2023,156275,Medium
Data Engineer,Senior-level,On-site,2023,220000,Medium
Data Analyst,Mid-level,On-site,2023,67500,Medium
Data Analyst,Mid-level,On-site,2023,46500,Medium
Data Analyst,Mid-level,On-site,2023,78000,Medium
ML Engineer,Senior-level,Remote,2023,178200,Medium
ML Engineer,Senior-level,Remote,2023,115000,Medium
Data Scientist,Mid-level,On-site,2023,204000,Medium
Data Engineer,Mid-level,On-site,2023,143000,Medium
Data Engineer,Mid-level,On-site,2023,95000,Medium
Data Scientist,Senior-level,On-site,2023,156400,Medium
Data Scientist,Senior-level,On-site,2023,253430,Medium
Data Scientist,Senior-level,On-site,2023,212780,Medium
ML Engineer,Senior-level,Remote,2023,265800,Medium
ML Engineer,Senior-level,Remote,2023,165500,Medium
Data Engineer,Senior-level,Remote,2023,193000,Medium
Data Engineer,Senior-level,Remote,2023,134000,Medium
ML Engineer,Senior-level,Remote,2023,180000,Medium
ML Engineer,Senior-level,Remote,2023,139750,Medium
Data Engineer,Senior-level,Remote,2023,254000,Medium
Data Scientist,Senior-level,Remote,2023,272290,Medium
Data Scientist,Senior-level,Remote,2023,169374,Medium
Data Engineer,Senior-level,On-site,2023,181500,Medium
Data Engineer,Senior-level,On-site,2023,112200,Medium
ML Engineer,Senior-level,On-site,2023,250500,Medium
ML Engineer,Senior-level,On-site,2023,166600,Medium
Data Scientist,Senior-level,On-site,2023,223290,Medium
Data Scientist,Senior-level,On-site,2023,131310,Medium
Data Engineer,Senior-level,On-site,2023,128750,Medium
Data Engineer,Senior-level,On-site,2023,86250,Medium
Data Analyst,Senior-level,Remote,2023,185100,Medium
Data Analyst,Senior-level,Remote,2023,133300,Medium
Data Engineer,Senior-level,On-site,2023,75000,Medium
ML Engineer,Mid-level,On-site,2023,85000,Medium
Data Engineer,Senior-level,On-site,2023,204750,Medium
Data Engineer,Senior-level,On-site,2023,153550,Medium
Data Engineer,Senior-level,On-site,2023,141000,Medium
Data Engineer,Senior-level,On-site,2023,175000,Medium
ML Engineer,Senior-level,On-site,2023,207611,Medium
ML Engineer,Senior-level,On-site,2023,127876,Medium
Data Scientist,Mid-level,Remote,2023,170000,Medium
Data Scientist,Mid-level,Remote,2023,144500,Medium
ML Engineer,Senior-level,On-site,2023,255360,Medium
ML Engineer,Senior-level,On-site,2023,212800,Medium
Data Analyst,Senior-level,On-site,2023,106400,Medium
Data Analyst,Senior-level,On-site,2023,81800,Medium
Data Engineer,Senior-level,Remote,2023,129000,Medium
Data Engineer,Senior-level,On-site,2023,108000,Medium
Data Analyst,Mid-level,On-site,2023,80000,Medium
Data Analyst,Mid-level,On-site,2023,59500,Medium
ML Engineer,Senior-level,On-site,2023,173400,Medium
Data Engineer,Senior-level,Remote,2023,202000,Medium
Data Engineer,Senior-level,Remote,2023,132000,Medium
Data Scientist,Senior-level,On-site,2023,105000,Medium
Data Engineer,Mid-level,On-site,2023,146000,Medium
Data Engineer,Mid-level,On-site,2023,97000,Medium
Data Engineer,Senior-level,On-site,2023,147100,Medium
Data Engineer,Senior-level,On-site,2023,90700,Medium
Data Scientist,Senior-level,Remote,2023,257000,Medium
Data Scientist,Senior-level,Remote,2023,197000,Medium
Data Engineer,Senior-level,On-site,2023,84800,Medium
Data Engineer,Senior-level,On-site,2023,260000,Medium
Data Engineer,Senior-level,On-site,2023,225000,Medium
ML Engineer,Senior-level,On-site,2023,340000,Medium
ML Engineer,Mid-level,Remote,2023,125000,Medium
ML Engineer,Mid-level,Remote,2023,85000,Medium
Data Scientist,Senior-level,On-site,2023,207900,Medium
Data Scientist,Senior-level,On-site,2023,158400,Medium
ML Engineer,Senior-level,On-site,2023,241300,Medium
ML Engineer,Senior-level,On-site,2023,211949,Medium
Data Scientist,Mid-level,Remote,2023,172200,Medium
Data Scientist,Mid-level,Remote,2023,131200,Medium
ML Engineer,Senior-level,Remote,2023,123800,Medium
Data Scientist,Senior-level,On-site,2023,240000,Medium
Data Scientist,Senior-level,On-site,2023,142500,Medium
ML Engineer,Senior-level,On-site,2023,330000,Medium
ML Engineer,Senior-level,On-site,2023,204000,Medium
ML Engineer,Executive-level,Remote,2023,180000,Medium
ML Engineer,Executive-level,Remote,2023,160000,Medium
Data Engineer,Senior-level,On-site,2023,225500,Medium
Data Engineer,Senior-level,On-site,2023,139400,Medium
ML Engineer,Senior-level,On-site,2023,328133,Medium
ML Engineer,Senior-level,On-site,2023,218755,Medium
Data Scientist,Senior-level,On-site,2023,250830,Medium
Data Scientist,Senior-level,On-site,2023,143370,Medium
Data Scientist,Senior-level,On-site,2023,203500,Medium
Data Scientist,Senior-level,On-site,2023,166500,Medium
Data Engineer,Senior-level,Remote,2023,139500,Medium
Data Engineer,Senior-level,Remote,2023,118575,Medium
Data Analyst,Senior-level,On-site,2023,129150,Medium
Data Analyst,Senior-level,On-site,2023,98400,Medium
ML Engineer,Mid-level,On-site,2023,170000,Small
ML Engineer,Mid-level,On-site,2023,120000,Small
Data Analyst,Mid-level,On-site,2023,229000,Medium
Data Analyst,Mid-level,On-site,2023,131000,Medium
Data Analyst,Senior-level,Remote,2023,164000,Medium
Data Scientist,Senior-level,On-site,2023,223800,Medium
Data Scientist,Senior-level,On-site,2023,172100,Medium
ML Engineer,Senior-level,On-site,2023,193600,Medium
ML Engineer,Senior-level,On-site,2023,119700,Medium
Data Scientist,Senior-level,On-site,2023,175750,Medium
Data Scientist,Senior-level,On-site,2023,136742,Medium
Data Scientist,Senior-level,Remote,2023,228856,Medium
Data Scientist,Senior-level,Remote,2023,144540,Medium
Data Scientist,Senior-level,Remote,2023,155000,Medium
Data Scientist,Senior-level,Remote,2023,125000,Medium
Data Engineer,Senior-level,Remote,2023,150600,Medium
Data Engineer,Senior-level,Remote,2023,120500,Medium
Data Scientist,Senior-level,Remote,2023,225000,Medium
Data Scientist,Senior-level,Remote,2023,172758,Medium
